mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,-0.258888889,-0.156666667,1,0,0,image_6,0,52,52,19,1,189,Two men facing each other.,H,1,6,MSR-VTT-videoTestVideo_video8917-shot1_0,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img75.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img87.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img100.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img107.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img151.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img198.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img261.jpg,1655,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.512222222,-0.157777778,1,0,0,image_5,0,53,53,1,1,1632,A woman sitting on top of a bench in a park.,M,0,4,video-storytelling-videocamping_1OzbiB1TIWI-shot12_13,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img663.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img681.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img691.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img697.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img705.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img707.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img708.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img712.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img713.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img716.jpg,889,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.236666667,0.185555556,1,0,0,image_3,0,54,54,26,1,1205,A photo of a person on a broom handle.,M,0,4,MSR-VTT-videoTestVideo_video9623-shot1_2,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img149.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img151.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img154.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img158.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img165.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img166.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img168.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img173.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img174.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img175.jpg,1308,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.512222222,-0.217777778,1,0,0,image_9,0,55,55,0,1,260,There is lots of overlay with both pictures approximately equal in how well they are shown. ,H,0,2,MSR-VTT-videoTestVideo_video7710-shot0_0,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img2.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img57.jpg,151,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.24,0.156666667,1,0,0,image_1,0,56,56,40,1,577,The spoon is in the picture completely upside down. ,H,0,1,MSR-VTT-videoTestVideo_video7321-shot1_4,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img348.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img383.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img387.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img405.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img409.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img418.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img426.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img446.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img451.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img458.jpg,503,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.581111111,0.163333333,1,0,0,image_0,0,57,57,51,1,817,The tall metal pole is on the far left side of the picture. ,H,0,1,MSR-VTT-videoTestVideo_video9416-shot1_6,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img228.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img229.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img232.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img238.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img239.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img240.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img244.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img246.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img249.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img251.jpg,131,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.233333333,-0.152222222,1,0,0,image_6,0,58,58,7,1,1167,A woman holding a picture of herself on a computer screen.,M,0,0,MSR-VTT-videoTestVideo_video9211-shot1_0,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img2.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img28.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img38.jpg,228,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.007777778,-0.177777778,1,0,0,image_7,0,59,59,37,1,6,Half of the 2nd word of the text is faded and can't be read.  ,H,0,8,MSR-VTT-videoTestVideo_video8282-shot0_0,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img27.jpg,766,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.546666667,0.081111111,1,0,0,image_4,0,60,60,28,1,232,You can only see the very edge of the red bat handle at the bottom.,H,0,3,video-storytelling-videobirthday__amwPjAcoC8-shot43_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img3.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img5.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img13.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img17.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img19.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img21.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img22.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img23.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img26.jpg,1244,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.242222222,-0.105555556,1,0,0,image_6,0,61,61,24,1,1236,A picture of a colorful sign hanging on the side of a road.,M,1,2,MSR-VTT-videoTestVideo_video8534-shot2_0,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img26.jpg,1644,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.006666667,0.193333333,1,0,0,image_2,0,62,62,39,1,1096,A metal bowl with a metal pot on top of it.,M,0,8,MSR-VTT-videoTestVideo_video8062-shot1_2,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img372.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img375.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img387.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img394.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img401.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img455.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img471.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img473.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img476.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img492.jpg,1061,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
