mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,-0.227864583,0.130208333,1,0,0,image_1,0,52,52,27,1,1547,A person with a horse and a dog on a beach.,M,0,7,MSR-VTT-videoTestVideo_video9577-shot1_2,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img348.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img351.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img352.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img354.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img359.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img363.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img368.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img373.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img379.jpg,Images/MSR-VTT-videoTestVideo_video9577-shot1_2/img385.jpg,1297,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.3359375,0.125,1,0,0,image_1,0,53,53,9,1,1917,A couple of people standing in a kitchen.,M,0,2,video-storytelling-videobirthday_fwpYnUDbusw-shot4_0,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img0.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img4.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img9.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img19.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img26.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img40.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img62.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img78.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img85.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot4_0/img96.jpg,290,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.17578125,-0.122395833,1,0,0,image_6,0,54,54,57,1,259,The microphone is blocking a lot of the singer's mouth.  You can see his his right hand but not all of his fingers.  Only the thumb of his left on the guitar. ,H,0,6,MSR-VTT-videoTestVideo_video9947-shot2_0,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img55.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img78.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img87.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img98.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img123.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img125.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img148.jpg,987,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.5,0.145833333,1,0,0,image_4,0,55,55,35,1,429,The person is only holding the red object in their right hand.  It appears very sideways and the shape of it can't really be seen. ,H,0,2,MSR-VTT-videoTestVideo_video8153-shot1_0,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img47.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img73.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img91.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img129.jpg,Images/MSR-VTT-videoTestVideo_video8153-shot1_0/img216.jpg,2032,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.302083333,0.095052083,1,0,0,image_3,0,56,56,16,1,533,The dress's white swirls take up the whole middle of the picture. There is only a tiny bit of pink visible in the bottom right corner.,H,0,3,video-storytelling-videowedding_46xhFCXBMJs-shot39_0,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img0.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img23.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img59.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img83.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img96.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img101.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img120.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img125.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img129.jpg,Images/video-storytelling-videowedding_46xhFCXBMJs-shot39_0/img135.jpg,1818,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.446614583,0.126302083,1,0,0,image_0,0,57,57,53,1,201,A hand and part of the cuff are visible reaching out towards the front of the cat,H,0,0,MSR-VTT-videoTestVideo_video9393-shot1_4,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img179.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img181.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img186.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img190.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img192.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img194.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img196.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img201.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img208.jpg,Images/MSR-VTT-videoTestVideo_video9393-shot1_4/img210.jpg,1951,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.467447917,-0.177083333,1,0,0,image_9,0,58,58,48,1,755,"The lights in the background are off, the woman on the left can be fully seen and a present on the left can just barely be seen. ",H,0,6,video-storytelling-videochristmas_5RR_sRzKODA-shot21_2,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img72.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img73.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img80.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img87.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img88.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img89.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img90.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img91.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img92.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot21_2/img94.jpg,1003,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.251302083,0.095052083,1,0,0,image_3,0,59,59,4,1,1629,A couple of children in costumes standing on a lawn.,M,0,4,video-storytelling-videobirthday__amwPjAcoC8-shot1_2,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img39.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img41.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img43.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img44.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img46.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img49.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img51.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img55.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img56.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot1_2/img58.jpg,294,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.513020833,-0.119791667,1,0,0,image_9,0,60,60,44,1,166,The woman in grey pants is making a peace sign with her hand closest to the camera,H,0,1,video-storytelling-videocamping_1OzbiB1TIWI-shot12_6,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img288.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img299.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img304.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img309.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img318.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img323.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img329.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img335.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img345.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_6/img359.jpg,1763,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.279947917,0.12890625,1,0,0,image_3,0,61,61,40,1,1946,A woman standing in front of a mixer in a kitchen.,M,0,6,YouCook-video0063-shot19_1,Images/YouCook-video0063-shot19_1/img118.jpg,Images/YouCook-video0063-shot19_1/img147.jpg,Images/YouCook-video0063-shot19_1/img164.jpg,Images/YouCook-video0063-shot19_1/img247.jpg,Images/YouCook-video0063-shot19_1/img442.jpg,Images/YouCook-video0063-shot19_1/img452.jpg,Images/YouCook-video0063-shot19_1/img483.jpg,Images/YouCook-video0063-shot19_1/img487.jpg,Images/YouCook-video0063-shot19_1/img666.jpg,Images/YouCook-video0063-shot19_1/img673.jpg,2059,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.430989583,-0.12890625,1,0,0,image_5,0,62,62,37,1,172,2 faded images. Two men facing away are darkest but a girl's face is still very visible above them.,H,0,6,MSR-VTT-videoTestVideo_video9421-shot1_1,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img102.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img106.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img145.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img200.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img214.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img222.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img226.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img229.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img233.jpg,Images/MSR-VTT-videoTestVideo_video9421-shot1_1/img249.jpg,1205,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
